date,world_oil_price,world_prod,world_inv,world_ip,ip_de,import_price_de,ppi_de,cpi_de
1993-04,-204.15054877333148,1099.4660403751554,766.0818500684144,417.74522603176683,428.771595520264,432.6778160443404,421.0645017918261,421.5086179918229
1993-05,-205.28900982654426,1099.7784878461382,766.3879687799812,418.0325297171526,428.496492183075,432.5456283185487,421.0645017918261,421.65621949463497
1993-06,-210.11586824005195,1099.3016882408479,766.7989219642803,417.6806188106486,428.3586561860629,432.80982926483256,420.9160236650682,421.9507705176107
1993-07,-215.30918065134267,1100.3160278741552,766.8331650495945,417.69446124903925,426.1270433538082,433.4672938290411,421.0645017918261,422.3909766576744
1993-08,-215.99447605289072,1100.0197699946714,766.7170005193946,417.5748650488721,430.13587316064263,432.9416684401584,420.9160236650682,422.3909766576744
1993-09,-220.35202154119509,1100.0386707962418,766.4593755985353,417.94649719039023,429.31954209672665,431.88205587700895,420.7673247529104,422.2444564849416
1993-10,-217.0858212137382,1100.8098977017173,765.9203119505185,417.9504156275099,429.592393562047,431.88205587700895,420.6184043977636,422.2444564849416
1993-11,-226.23111938561055,1100.9156054141981,766.5127693490892,418.24718857561436,428.771595520264,432.4132656254979,420.6184043977636,422.3909766576744
1993-12,-236.6076088246199,1101.554883008808,766.9902073490247,418.8296395649134,429.592393562047,432.4132656254979,420.46926193909655,422.68337452681794
1994-01,-232.60993160843026,1101.976734761394,768.2199874984865,418.7897441301807,430.00027991952913,433.0733340286331,421.0645017918261,423.1203744939298
1994-02,-236.37210929857764,1101.6825714676745,767.1894855500615,419.1191590772208,431.07991253855135,433.3361462692601,421.0645017918261,423.98868675127585
1994-03,-236.4995809267868,1101.5327962544804,767.3842294460909,419.9007384548528,431.21405072097156,433.0733340286331,421.2127597878484,424.1326752570746
1994-04,-226.8525039387706,1100.7712726119134,767.2071293810457,420.546127912025,432.0151230955794,433.3361462692601,421.2127597878484,424.2764567340374
1994-05,-220.94344080903306,1101.503465793995,767.3075385588863,421.06322581929396,432.0151230955794,433.59826961724747,421.36079830489183,424.4200317766478
1994-06,-217.75412746628172,1102.0208387295997,767.6562691632874,421.8092881255179,432.280727501391,433.990170837321,421.36079830489183,424.56340097683267
1994-07,-213.20124286891735,1101.3649881937995,767.76047286613,422.0414059019225,431.6153890523174,433.59826961724747,421.36079830489183,424.70656492397643
1994-08,-217.72245751257503,1101.1874083947544,767.6942054799998,423.07821444503935,432.1480134805848,433.3361462692601,421.5086179918229,424.99227940405444
1994-09,-223.96385953189582,1102.1861617992845,768.5488912248614,423.4424714832577,432.9416684401584,433.4672938290411,421.36079830489183,424.70656492397643
1994-10,-220.38731361272096,1102.9959303945816,769.0465849002584,424.1823032281294,435.1567427189173,433.59826961724747,421.5086179918229,424.56340097683267
1994-11,-216.49732516883603,1103.2782607031252,769.1098664121155,425.0481696313442,435.28552573736016,434.12046401536264,422.0977213155467,424.70656492397643
1994-12,-224.3097614717459,1103.7965091339217,769.5359341364043,426.1680222623713,435.41414311843465,434.89867805956817,422.2444564849416,424.99227940405444
1995-01,-220.75769823658578,1103.142010367057,768.4620041990981,425.82067890918404,432.1480134805848,435.1567427189173,422.68337452681794,425.4193263163997
1995-02,-217.69542778697013,1103.9795513869062,768.5424221994892,426.0186913032243,435.28552573736016,435.02779363593015,422.9749199228304,425.9859000699674
1995-03,-218.48020573376624,1102.7718853821857,768.179043638141,425.9562911671904,433.8597076746545,433.990170837321,423.1203744939298,425.9859000699674
1995-04,-209.6717718871705,1104.0656391542525,768.5282410716237,426.40625826350214,434.3805421853684,433.8597076746545,423.2656178019613,426.1270433538082
1995-05,-211.49086247646682,1104.0732561010489,768.2927606922777,426.0132127239032,435.02779363593015,433.8597076746545,423.2656178019613,426.1270433538082
1995-06,-217.52242740644277,1102.6866759976926,769.8121386554868,426.5082762446358,433.8597076746545,433.4672938290411,423.2656178019613,426.26798770413154
1995-07,-226.4650618527067,1104.2233598943883,769.0239547621718,426.39537132546803,433.59826961724747,433.0733340286331,423.2656178019613,426.549281841793
1995-08,-225.09648409445987,1104.4332680015477,767.9035358124823,427.02354867502476,432.5456283185487,433.59826961724747,423.2656178019613,426.549281841793
1995-09,-221.56825832409288,1105.0622668054932,768.8263914300471,427.03678542992014,433.8597076746545,433.8597076746545,423.41065045972596,426.549281841793
1995-10,-225.42603698383687,1104.519413210253,768.6730856067995,427.0343674418217,431.748811353631,433.20482648676403,423.2656178019613,426.26798770413154
1995-11,-221.00586979708407,1104.8355526452387,769.5558005430452,427.54837536308435,432.5456283185487,433.20482648676403,423.2656178019613,426.26798770413154
